Epoch,Timestamp,Open,High,Low,Close,Volume
1760516520,2025-10-15T13:52:00,82657.11,82664.8,82655.97,82664.8,0
1760516580,2025-10-15T13:53:00,82664.71,82681.12,82662.1,82667.76,0
1760516640,2025-10-15T13:54:00,82666.09,82667.13,82650.23,82655.06,0
1760516700,2025-10-15T13:55:00,82655.06,82655.06,82643.7,82643.7,0
1760516760,2025-10-15T13:56:00,82641.92,82645.42,82636.37,82643.67,0
1760516820,2025-10-15T13:57:00,82643.67,82651.34,82637.6,82638.51,0
1760516880,2025-10-15T13:58:00,82638.34,82638.34,82618.97,82623.64,0
1760516940,2025-10-15T13:59:00,82623.31,82629.85,82620.15,82627.84,0
1760517000,2025-10-15T14:00:00,82628.11,82637.04,82618.46,82630.64,0
1760517060,2025-10-15T14:01:00,82629,82631.72,82617.96,82628.76,0
1760517120,2025-10-15T14:02:00,82628.49,82629.9,82613.11,82613.36,0
1760517180,2025-10-15T14:03:00,82613.36,82620.89,82597.4,82598.4,0
1760517240,2025-10-15T14:04:00,82597.57,82599.07,82588.08,82590.75,0
1760517300,2025-10-15T14:05:00,82589.63,82589.63,82572.58,82572.58,0
1760517360,2025-10-15T14:06:00,82572.66,82584.28,82558.48,82579.76,0
1760517420,2025-10-15T14:07:00,82580.57,82595.66,82577.24,82594.94,0
1760517480,2025-10-15T14:08:00,82595.56,82620.05,82593.98,82605.76,0
1760517540,2025-10-15T14:09:00,82607.21,82618.31,82605.7,82607.93,0
1760517600,2025-10-15T14:10:00,82607.72,82618.58,82605.58,82613.4,0
1760517660,2025-10-15T14:11:00,82611.43,82614.96,82602.24,82606.69,0
1760517720,2025-10-15T14:12:00,82604.57,82605.63,82579.84,82580.69,0
1760517780,2025-10-15T14:13:00,82580.5,82609.34,82578.47,82609.34,0
1760517840,2025-10-15T14:14:00,82609.52,82612.27,82594.57,82606.29,0
1760517900,2025-10-15T14:15:00,82606.29,82621.74,82606.29,82618.08,0
1760517960,2025-10-15T14:16:00,82617.2,82628.52,82603.22,82604.64,0
1760518020,2025-10-15T14:17:00,82603.98,82604.6,82552.8,82560.05,0
1760518080,2025-10-15T14:18:00,82564.87,82586.78,82564.01,82578.66,0
1760518140,2025-10-15T14:19:00,82579.32,82608.13,82577.45,82608.13,0
1760518200,2025-10-15T14:20:00,82605.35,82613.19,82590.89,82590.89,0
1760518260,2025-10-15T14:21:00,82590.5,82594.09,82578.13,82591.93,0
1760518320,2025-10-15T14:22:00,82592.11,82604.04,82589.86,82597.31,0
1760518380,2025-10-15T14:23:00,82597.57,82609.72,82595.36,82604.58,0
1760518440,2025-10-15T14:24:00,82601.7,82602.74,82591.68,82595.54,0
1760518500,2025-10-15T14:25:00,82593.5,82595.18,82584.91,82593.19,0
1760518560,2025-10-15T14:26:00,82595.81,82601.67,82587.97,82598.83,0
1760518620,2025-10-15T14:27:00,82599.01,82614.1,82597.61,82607.27,0
1760518680,2025-10-15T14:28:00,82610.14,82619.03,82609.94,82618.48,0
1760518740,2025-10-15T14:29:00,82617.9,82630.48,82617.9,82619.27,0
1760518800,2025-10-15T14:30:00,82619.27,82621.18,82600.76,82600.76,0
1760518860,2025-10-15T14:31:00,82600.49,82624.75,82595.07,82623.58,0
1760518920,2025-10-15T14:32:00,82620.63,82630.06,82613.84,82623.62,0
1760518980,2025-10-15T14:33:00,82623.36,82625.16,82588.27,82591.12,0
1760519040,2025-10-15T14:34:00,82594.46,82606.38,82579.28,82606.38,0
1760519100,2025-10-15T14:35:00,82612.2,82622.18,82609.21,82618.98,0
1760519160,2025-10-15T14:36:00,82620.91,82623.04,82610.84,82619.93,0
1760519220,2025-10-15T14:37:00,82619.34,82629.53,82615.37,82626.6,0
1760519280,2025-10-15T14:38:00,82627.53,82628.26,82617.43,82626.77,0
1760519340,2025-10-15T14:39:00,82625.56,82625.56,82592.59,82594.38,0
1760519400,2025-10-15T14:40:00,82594.67,82602.86,82574.51,82602.86,0
1760519460,2025-10-15T14:41:00,82602.06,82618.2,82597.06,82611.04,0
1760519520,2025-10-15T14:42:00,82605.64,82608.01,82599.92,82602.1,0
1760519580,2025-10-15T14:43:00,82604.11,82621.32,82601.63,82621.32,0
1760519640,2025-10-15T14:44:00,82621.32,82624.08,82606.33,82608.18,0
1760519700,2025-10-15T14:45:00,82607.17,82618.95,82606.58,82618.54,0
1760519760,2025-10-15T14:46:00,82619.04,82619.95,82598.27,82602.36,0
1760519820,2025-10-15T14:47:00,82602.36,82602.6,82579.52,82583.51,0
1760519880,2025-10-15T14:48:00,82582.86,82588.86,82534.65,82535.19,0
1760519940,2025-10-15T14:49:00,82532.2,82532.2,82508.46,82510.62,0
1760520000,2025-10-15T14:50:00,82512.79,82512.79,82488.59,82505.9,0
1760520060,2025-10-15T14:51:00,82507.88,82508.83,82484.38,82484.38,0
1760520120,2025-10-15T14:52:00,82484.29,82513.76,82469.42,82513.76,0
1760520180,2025-10-15T14:53:00,82515.22,82550.92,82513.46,82550.92,0
1760520240,2025-10-15T14:54:00,82551.33,82552.02,82538.91,82551.85,0
1760520300,2025-10-15T14:55:00,82544.54,82547.58,82533.57,82547.58,0
1760520360,2025-10-15T14:56:00,82547.32,82553.85,82536.01,82540.94,0
1760520420,2025-10-15T14:57:00,82544.86,82558.6,82539.47,82555.05,0
1760520480,2025-10-15T14:58:00,82555.31,82565.61,82552.76,82557.13,0
1760520540,2025-10-15T14:59:00,82553.21,82558.27,82548.41,82555.87,0
1760520600,2025-10-15T15:00:00,82555.72,82558.14,82539.28,82541.06,0
1760520660,2025-10-15T15:01:00,82541.83,82541.83,82527.97,82533.52,0
1760520720,2025-10-15T15:02:00,82532.14,82538.08,82520.81,82525.42,0
1760520780,2025-10-15T15:03:00,82525.62,82552.98,82522.26,82549.46,0
1760520840,2025-10-15T15:04:00,82557.12,82561.55,82545.09,82551.49,0
1760520900,2025-10-15T15:05:00,82552.56,82564.73,82550.6,82554.13,0
1760520960,2025-10-15T15:06:00,82553.31,82572.73,82547.6,82570.59,0
1760521020,2025-10-15T15:07:00,82569.93,82573.36,82546.39,82552.39,0
1760521080,2025-10-15T15:08:00,82554.67,82564.85,82552.69,82563.03,0
1760521140,2025-10-15T15:09:00,82565.65,82569.57,82558.24,82560.35,0
1760521200,2025-10-15T15:10:00,82564.46,82566.74,82551.05,82555.72,0
1760521260,2025-10-15T15:11:00,82559.04,82574.97,82558.49,82571.31,0
1760521320,2025-10-15T15:12:00,82572.3,82586.82,82571.27,82579.18,0
1760521380,2025-10-15T15:13:00,82580.09,82613.99,82576.8,82610.18,0
1760521440,2025-10-15T15:14:00,82608.41,82620.77,82607.84,82614.27,0
1760521500,2025-10-15T15:15:00,82607.87,82616.46,82602.11,82616.37,0
1760521560,2025-10-15T15:16:00,82614.56,82620.18,82603.31,82609.57,0
1760521620,2025-10-15T15:17:00,82610.55,82616.39,82597.63,82605.55,0
1760521680,2025-10-15T15:18:00,82605.04,82612.09,82594.02,82601.4,0
1760521740,2025-10-15T15:19:00,82601.58,82614.8,82601.58,82608.54,0
1760521800,2025-10-15T15:20:00,82608.08,82620.97,82601.15,82614.11,0
1760521860,2025-10-15T15:21:00,82613.45,82623.29,82601.62,82613.75,0
1760521920,2025-10-15T15:22:00,82614.98,82614.99,82604.19,82610,0
1760521980,2025-10-15T15:23:00,82609.56,82635.23,82603.32,82629.17,0
1760522040,2025-10-15T15:24:00,82627.36,82639.82,82617.63,82624.83,0
1760522100,2025-10-15T15:25:00,82624.24,82634.67,82611.17,82615.47,0
1760522160,2025-10-15T15:26:00,82616.52,82622.32,82565.37,82580.34,0
1760522220,2025-10-15T15:27:00,82577.96,82636.62,82575.5,82630.12,0
1760522280,2025-10-15T15:28:00,82625.79,82635.46,82605.03,82620.19,0
1760522340,2025-10-15T15:29:00,82607.03,82657.15,82598.74,82625.05,0
1760586300,2025-10-16T09:15:00,82794.79,82925.81,82791.35,82891.62,0
1760586360,2025-10-16T09:16:00,82889.07,82933.39,82876.04,82919.99,0
1760586420,2025-10-16T09:17:00,82935.18,83013.1,82930.82,82958.4,0
1760586480,2025-10-16T09:18:00,82951.8,82953.92,82907.5,82937.09,0
1760586540,2025-10-16T09:19:00,82931.57,82949.01,82911.03,82947.75,0
1760586600,2025-10-16T09:20:00,82943.97,82957.71,82900.19,82906.86,0
1760586660,2025-10-16T09:21:00,82897.19,82946.45,82897.19,82930.87,0
1760586720,2025-10-16T09:22:00,82942.08,82956.61,82926.43,82954.55,0
1760586780,2025-10-16T09:23:00,82954.43,82962.83,82942.75,82946,0
1760586840,2025-10-16T09:24:00,82952.18,82957.25,82900.61,82900.61,0
1760586900,2025-10-16T09:25:00,82893.69,82942.98,82870.37,82928.67,0
1760586960,2025-10-16T09:26:00,82922.79,82977.8,82922.79,82972.79,0
1760587020,2025-10-16T09:27:00,82974.18,82974.18,82934.73,82934.73,0
1760587080,2025-10-16T09:28:00,82934.49,82955.73,82932.15,82948.87,0
1760587140,2025-10-16T09:29:00,82948.26,82961.58,82933.29,82949.12,0
1760587200,2025-10-16T09:30:00,82949.91,82968.06,82942.31,82942.31,0
1760587260,2025-10-16T09:31:00,82942.03,82982.64,82942.03,82979.32,0
1760587320,2025-10-16T09:32:00,82985.65,83001.9,82977.17,82997.21,0
1760587380,2025-10-16T09:33:00,82996.95,83005.1,82982.83,82983.21,0
1760587440,2025-10-16T09:34:00,82982.84,83003.71,82977.82,82992.18,0
1760587500,2025-10-16T09:35:00,82997.35,83010.63,82983.03,83008.6,0
1760587560,2025-10-16T09:36:00,83002.28,83027.3,82974.32,82992.52,0
1760587620,2025-10-16T09:37:00,82993.88,83001.02,82981.71,82998.64,0
1760587680,2025-10-16T09:38:00,82999.18,82999.18,82943.59,82947.01,0
