Epoch,Timestamp,Open,High,Low,Close,Volume
1790328300,2026-09-25T14:55:00,73867.31,73868.48,73841.51,73847.17,11437
1790328360,2026-09-25T14:56:00,73848.19,73861.16,73842.08,73860.24,8561
1790328420,2026-09-25T14:57:00,73860.71,73861.76,73846.31,73849.62,15166
1790328480,2026-09-25T14:58:00,73849.07,73860.31,73847.3,73855.11,12375
1790328540,2026-09-25T14:59:00,73857.52,73867.13,73857.52,73865.6,14006
1790328600,2026-09-25T15:00:00,73868.82,73868.82,73838.99,73844.27,15867
1790328660,2026-09-25T15:01:00,73842.77,73844.42,73816.02,73816.72,18495
1790328720,2026-09-25T15:02:00,73816.33,73818.72,73806.33,73818.72,34720
1790328780,2026-09-25T15:03:00,73818.72,73830.15,73816.33,73824.31,16221
1790328840,2026-09-25T15:04:00,73825.05,73832.94,73819.12,73823.82,26745
1790328900,2026-09-25T15:05:00,73827.7,73838,73821.56,73829,86531
1790328960,2026-09-25T15:06:00,73826.1,73857.45,73826.1,73856.98,41107
1790329020,2026-09-25T15:07:00,73855.91,73855.91,73841.15,73842.57,19467
1790329080,2026-09-25T15:08:00,73843.9,73844.65,73821.58,73822.15,73153
1790329140,2026-09-25T15:09:00,73825.02,73825.62,73809.5,73819.62,45953
1790329200,2026-09-25T15:10:00,73819.6,73838.21,73815.39,73834.19,91537
1790329260,2026-09-25T15:11:00,73838.25,73850.52,73834.7,73836.44,16090
1790329320,2026-09-25T15:12:00,73835.21,73854.42,73820.44,73838.38,27004
1790329380,2026-09-25T15:13:00,73847.95,73853.25,73830.54,73840.98,15251
1790329440,2026-09-25T15:14:00,73844.06,73895.41,73844.06,73881.44,19595
1790329500,2026-09-25T15:15:00,73881.44,73881.44,73881.44,73881.44,19595
1790329560,2026-09-25T15:16:00,73881.44,73881.44,73881.44,73881.44,19595
1790329620,2026-09-25T15:17:00,73881.44,73881.44,73881.44,73881.44,19595
1790329680,2026-09-25T15:18:00,73881.44,73881.44,73881.44,73881.44,19595
1790329740,2026-09-25T15:19:00,73881.44,73881.44,73881.44,73881.44,19595
1790329800,2026-09-25T15:20:00,73881.44,73881.44,73881.44,73881.44,19595
1790329860,2026-09-25T15:21:00,73881.44,73881.44,73881.44,73881.44,19595
1790329920,2026-09-25T15:22:00,73881.44,73881.44,73881.44,73881.44,19595
1790329980,2026-09-25T15:23:00,73881.44,73881.44,73881.44,73881.44,19595
1790330040,2026-09-25T15:24:00,73881.44,73881.44,73881.44,73881.44,19595
1790330100,2026-09-25T15:25:00,73881.44,73881.44,73881.44,73881.44,19595
1790330160,2026-09-25T15:26:00,73881.44,73881.44,73881.44,73881.44,19595
1790330220,2026-09-25T15:27:00,73881.44,73881.44,73881.44,73881.44,19595
1790330280,2026-09-25T15:28:00,73881.44,73881.44,73881.44,73881.44,19595
1790330340,2026-09-25T15:29:00,73881.44,73895.74,73881.44,73895.74,19595
1790330400,2026-09-25T15:30:00,73895.74,73895.74,73895.74,73895.74,19595
1790330460,2026-09-25T15:31:00,73895.74,73895.74,73895.74,73895.74,19595
1790330520,2026-09-25T15:32:00,73895.74,73895.74,73895.74,73895.74,19595
1790330580,2026-09-25T15:33:00,73895.74,73895.74,73895.74,73895.74,19595
1790330640,2026-09-25T15:34:00,73895.74,73895.74,73895.74,73895.74,19595
1790330700,2026-09-25T15:35:00,73895.74,73895.74,73895.74,73895.74,19595
1790330760,2026-09-25T15:36:00,73895.74,73895.74,73895.74,73895.74,19595
1790330820,2026-09-25T15:37:00,73895.74,73895.74,73895.74,73895.74,19595
1790330880,2026-09-25T15:38:00,73895.74,73895.74,73895.74,73895.74,19595
1790330940,2026-09-25T15:39:00,73895.74,73895.74,73895.74,73895.74,19595
