Epoch,Timestamp,Open,High,Low,Close,Volume
1789464300,2026-09-15T14:55:00,74169.32,74194.95,74168.81,74176.55,12937
1789464360,2026-09-15T14:56:00,74176.58,74189.95,74175.52,74189.27,20812
1789464420,2026-09-15T14:57:00,74189.24,74190.81,74180.91,74184.07,14973
1789464480,2026-09-15T14:58:00,74183.63,74189.44,74178.79,74181.46,20873
1789464540,2026-09-15T14:59:00,74180.18,74182.5,74156.67,74159.78,16149
1789464600,2026-09-15T15:00:00,74156.49,74166.44,74148.07,74157.74,31635
1789464660,2026-09-15T15:01:00,74157.57,74189.79,74150.63,74177.12,35024
1789464720,2026-09-15T15:02:00,74176.05,74190.85,74163.15,74164.68,35131
1789464780,2026-09-15T15:03:00,74163.66,74170.92,74154.69,74163.07,48815
1789464840,2026-09-15T15:04:00,74164.04,74194.06,74159.89,74181.76,71485
1789464900,2026-09-15T15:05:00,74182.15,74185.93,74155.98,74168.34,47607
1789464960,2026-09-15T15:06:00,74166.17,74167.95,74141.27,74156.73,66286
1789465020,2026-09-15T15:07:00,74160.93,74185.44,74152.78,74172.2,54737
1789465080,2026-09-15T15:08:00,74176.66,74176.66,74156.18,74159.01,27936
1789465140,2026-09-15T15:09:00,74158.6,74166.1,74143.27,74154.91,48808
1789465200,2026-09-15T15:10:00,74153.68,74166.21,74144.36,74158.28,52736
1789465260,2026-09-15T15:11:00,74158.7,74214.04,74156.08,74205.87,64763
1789465320,2026-09-15T15:12:00,74204.23,74206,74175.54,74176.88,138636
1789465380,2026-09-15T15:13:00,74186.56,74201.05,74155.28,74185.27,54399
1789465440,2026-09-15T15:14:00,74182.56,74185.71,74151.62,74174.96,31317
1789465500,2026-09-15T15:15:00,74171.82,74171.82,74171.82,74171.82,31317
1789465560,2026-09-15T15:16:00,74171.82,74171.82,74171.82,74171.82,31317
1789465620,2026-09-15T15:17:00,74171.82,74171.82,74171.82,74171.82,31317
1789465680,2026-09-15T15:18:00,74171.82,74171.82,74171.82,74171.82,31317
1789465740,2026-09-15T15:19:00,74171.82,74171.82,74171.82,74171.82,31317
1789465800,2026-09-15T15:20:00,74171.82,74171.82,74171.82,74171.82,31317
1789465860,2026-09-15T15:21:00,74171.82,74171.82,74171.82,74171.82,31317
1789465920,2026-09-15T15:22:00,74171.82,74171.82,74171.82,74171.82,31317
1789465980,2026-09-15T15:23:00,74171.82,74171.82,74171.82,74171.82,31317
1789466040,2026-09-15T15:24:00,74171.82,74171.82,74171.82,74171.82,31317
1789466100,2026-09-15T15:25:00,74171.82,74171.82,74171.82,74171.82,31317
1789466160,2026-09-15T15:26:00,74171.82,74171.82,74171.82,74171.82,31317
1789466220,2026-09-15T15:27:00,74171.82,74171.82,74171.82,74171.82,31317
1789466280,2026-09-15T15:28:00,74171.82,74171.82,74171.82,74171.82,31317
1789466340,2026-09-15T15:29:00,74171.82,74171.82,73994.03,74003.82,31317
